spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
35.871296,8.548658,-7.316259,-52.582817,0.065122,0.489245,0.6815,16.030304,0.468133,0.136774,227.908,4.561302,26.741,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548408820,1472275,0,1,1,0,0,32768,0,4
39.702866,7.895706,-7.093046,-57.003098,0.235853,0.194151,61.0939,17.65741,0.72102,0.248689,227.734,4.470554,26.741,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548408931,1472367,0,1,1,0,0,32768,0,4
32.644466,4.613499,-18.342113,-54.973583,0.587894,1.025446,18.2926,16.908592,1.216181,0.363004,227.734,4.340728,26.741,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548409038,1472466,0,1,1,0,0,32768,0,4
32.63887,5.892329,-9.945017,-53.578457,0.210466,0.140866,3.1757,16.450645,0.388654,0.268783,227.734,4.390875,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548409318,1472758,0,1,1,0,0,32768,0,4
35.481453,12.730559,-1.750828,-55.750107,1.257671,0.079411,65.7756,17.201576,0.538479,0.194203,227.379,4.459093,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548409429,1472853,0,1,1,0,0,32768,0,4
28.666527,4.318743,-15.78418,-53.858013,5.18813,0.415335,9.8462,15.752131,0.8714,0.366352,227.379,4.328404,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548409511,1472951,0,1,1,0,0,32768,0,4
33.873844,4.615199,-10.891594,-54.97406,9.302432,0.61464,7.6157,17.383791,1.145574,0.304234,227.379,4.223056,26.74,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548409856,1473050,0,1,1,0,0,32768,0,4
31.065685,13.025788,-2.613599,-52.539352,0.293576,0.649078,0.6534,15.977257,0.694652,0.034151,226.774,4.457238,26.74,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548409884,1473338,1,1,1,0,1,32768,0,4
37.851231,12.437377,-2.593751,-54.980999,1.978777,0.556075,7.2804,16.744448,0.902508,0.296272,226.774,4.351593,26.74,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548409995,1473431,1,1,1,0,8,32768,0,4
37.621201,13.383747,-1.149449,-37.783955,2.403738,0.872304,0,16.582535,0.628064,0.135594,226.774,4.398797,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548410104,1473531,1,1,1,0,14,32768,0,4
37.485725,4.068961,-17.591106,-54.668507,0.093276,0.616982,22.745,16.996126,0.274155,0.300671,226.774,4.322302,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548410358,1473728,0,1,1,0,13,32768,0,4
30.992434,5.42446,-10.393337,-52.16785,0.201122,0.0532,3.0898,15.8066,0.688454,0.411499,226.774,4.464592,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548410371,1473821,1,1,1,0,14,32768,0,4
39.165157,11.077965,-3.662853,-53.586193,17.693495,0.528138,48.9831,16.050049,0.857146,0.165758,226.052,4.523796,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548410469,1473914,1,1,1,0,20,32768,0,4
36.839214,9.375,-5.726665,-39.38932,2.364267,0.407078,0,17.282782,0.819676,0.416541,226.052,4.373048,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548410577,1474014,1,1,1,0,20,32768,0,4
36.855316,9.95266,-5.701521,-43.436832,7.025217,0.861173,8.3071,16.541431,1.026757,0.090045,226.052,4.283194,26.743,0,Vacuum_Cleaner,sess_1775548390159__start_01,1775548410901,1474304,1,1,1,0,20,32768,0,4
