spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version
0,0,0,0,0,0,0,0,0,0,226.498,0,26.872,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547711655,774399,0,0,1,0,0,32768,0,4
0,0,0,0,0,0,0,0,0,0,226.319,0,26.867,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547711875,775161,0,0,1,0,0,32768,0,4
28.172647,8.657173,-10.667023,-55.675903,6.72496,5.736122,25.0673,16.529177,0.605033,3.661244,226.319,13.152454,26.867,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547711892,775320,0,1,1,0,0,32768,0,4
30.547741,10.166485,-8.192958,-62.54343,1.988063,2.596614,0.8065,16.592571,1.589401,3.323861,226.319,9.655097,26.867,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547711972,775414,0,1,1,0,0,32768,0,4
33.701698,12.030492,-4.859299,-60.115093,16.495205,1.813818,15.6387,16.470236,1.201953,2.813321,226.319,7.482063,26.867,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547712066,775511,0,1,1,0,0,32768,0,4
33.242062,12.454528,-3.58674,-63.362331,4.412205,3.060259,8.8032,16.704777,0.879555,1.746715,226.319,6.436539,26.867,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547712173,775611,0,1,1,0,0,32768,0,4
30.473822,6.733282,-9.789364,-49.357609,1.114894,0.881687,1.7826,16.428547,1.194493,0.659683,226.084,5.497229,26.875,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547712407,775807,0,1,1,0,0,32768,0,4
29.099768,9.958316,-6.35034,-44.414783,10.683,0.428485,14.8871,15.589814,1.281723,0.500887,226.084,5.276949,26.875,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547712464,775900,0,1,1,0,0,32768,0,4
37.013714,9.368367,-5.933788,-56.047844,6.101783,1.107461,33.7535,16.868965,0.76414,0.720382,226.084,4.972835,26.875,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547712545,775993,0,1,1,0,0,32768,0,4
36.575512,4.404597,-16.853706,-58.390625,3.320207,1.236831,10.9839,16.207655,1.017507,0.751684,226.084,4.673794,26.875,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547712652,776092,0,1,1,0,0,32768,0,4
32.679302,6.609721,-12.249346,-55.037888,0.178498,0.114431,0.9442,17.173679,0.74384,0.286254,226.091,4.654109,26.884,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547712952,776385,0,1,1,0,0,32768,0,4
36.451462,12.637229,-2.25343,-56.670906,3.847926,0.248465,36.1688,15.907465,0.773623,0.245187,226.091,4.562819,26.884,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547713036,776479,0,1,1,0,0,32768,0,4
34.928181,4.457697,-12.77731,-52.93544,9.152977,0.217053,25.103,16.202541,0.83717,0.408417,226.091,4.413735,26.884,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547713130,776577,0,1,1,0,0,32768,0,4
29.836277,6.462658,-9.557285,-51.805435,4.778636,0.33991,0.5268,15.470873,0.936518,0.087621,226.091,4.307898,26.891,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547713451,776869,0,1,1,0,0,32768,0,4
35.257401,9.115252,-5.980627,-52.543167,7.746065,0.222404,1.6456,16.420788,1.33886,0.351722,226.052,4.429112,26.891,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547713522,776961,0,1,1,0,0,32768,0,4
36.868961,6.575589,-8.6709,-55.36684,1.658468,0.140161,23.2349,16.904865,1.245446,0.509641,226.052,4.248531,26.891,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547713617,777058,0,1,1,0,0,32768,0,4
36.044357,10.192279,-5.495577,-42.961365,1.315571,0.098016,49.4745,16.028164,0.615361,0.439813,226.052,4.160973,26.887,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547713956,777351,1,1,1,0,1,32768,0,4
32.5872,9.084323,-6.492706,-42.502884,10.479422,0.793377,27.2987,15.639248,1.12663,0.220333,226.16,4.234317,26.887,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547714012,777445,1,1,1,0,5,32768,0,4
38.879101,4.269802,-13.769131,-53.7402,0.963631,0.32292,7.5786,16.344999,0.851685,0.349149,226.16,4.35259,26.887,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547714093,777538,1,1,1,0,10,32768,0,4
35.772762,4.487924,-18.835697,-53.636574,16.483719,0.965027,9.8565,16.619518,1.105879,0.193916,226.16,4.285067,26.887,0,Vacuum_Cleaner,sess_1775547695284__start_01,1775547714459,777638,1,1,1,0,16,32768,0,4
