spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session
0,0,0,0,0,0,0,0,0,0,229.289,0,27.961,0,electric_kettle,sess_1775550330869__start_01,1775550334184,540827,1,0,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
32.629971,5.139943,-11.208094,-60.173111,0,0,1.2773,15.25629,0.870876,0.942836,229.289,5.476029,27.961,0,electric_kettle,sess_1775550330869__start_01,1775550334252,540887,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
32.943729,12.27033,-2.890605,-64.876801,2.01418,0.015954,1.3846,16.316551,0.881303,1.214504,229.329,6.008083,27.961,0,electric_kettle,sess_1775550330869__start_01,1775550334337,540984,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
31.849142,10.619913,-5.542879,-62.193123,3.993939,0.072079,3.2975,14.520557,0.784464,0.117072,229.329,5.951813,27.955,0,electric_kettle,sess_1775550330869__start_01,1775550334643,541083,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
23.925249,12.280739,-4.230302,-44.995689,1.700863,0.050047,3.5284,15.717064,0.531899,0.193604,229.329,5.851782,27.955,0,electric_kettle,sess_1775550330869__start_01,1775550334670,541277,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
29.203186,7.616162,-9.150338,-61.56665,4.702201,0.054026,0.8285,15.196647,0.935342,0.209528,229.329,5.753693,27.955,0,electric_kettle,sess_1775550330869__start_01,1775550334737,541371,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
32.833599,12.660673,-3.08112,-64.723557,2.590289,0.017404,0.3295,15.580864,0.777923,0.295567,229.329,5.889741,27.955,0,electric_kettle,sess_1775550330869__start_01,1775550334832,541469,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
31.420788,12.166214,-3.787432,-63.197243,0.108545,0.067826,0.9426,14.869583,0.64534,0.052359,229.23,5.914412,27.946,0,electric_kettle,sess_1775550330869__start_01,1775550334944,541568,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
30.648746,4.792762,-12.320219,-58.484909,0.054241,0.066246,0.6647,16.023127,0.661836,0.364945,228.668,5.871426,27.95,0,electric_kettle,sess_1775550330869__start_01,1775550335707,542149,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
32.184189,7.98191,-8.993414,-48.297577,0.51343,0.022126,2.1927,16.586067,0.622633,0.26136,228.668,5.879983,27.95,0,electric_kettle,sess_1775550330869__start_01,1775550335724,542340,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
29.607073,11.217661,-5.362301,-56.756218,5.92184,0.13219,1.4865,16.383575,0.949882,0.035349,228.668,5.863355,27.95,0,electric_kettle,sess_1775550330869__start_01,1775550335805,542433,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
34.158714,11.949539,-4.060214,-63.952202,1.587457,0.09739,0.7688,16.556114,0.83639,0.135534,228.668,5.79978,27.95,0,electric_kettle,sess_1775550330869__start_01,1775550335899,542529,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
30.904526,12.19242,-3.74745,-63.513237,2.908467,0.008105,0.8437,16.741943,0.632152,0.124699,228.668,5.857639,27.95,0,electric_kettle,sess_1775550330869__start_01,1775550336007,542629,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
31.973993,13.106589,-3.888134,-64.059303,0.001144,0.019384,0.6104,15.512837,0.261569,0.166315,228.109,5.931788,27.956,0,electric_kettle,sess_1775550330869__start_01,1775550336265,542828,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
31.738441,11.141062,-11.135895,-50.196781,0.00194,0.041278,0,15.163402,0.733334,0.324721,228.109,5.777694,27.956,0,electric_kettle,sess_1775550330869__start_01,1775550336269,542923,0,1,1,0,0,32768,0,4,resistive,electric_kettle,5,start,,0
